Name	Num_Transcripts
LINC00485	1
PAH	18
ENSG00000282964	1
ASCL1	1
ENSG00000288092	1
ENSG00000257703	4
ENSG00000257860	8
C12orf42	16
ENSG00000286197	1
LINC02401	15
STAB2	6
ENSG00000257737	1
ENSG00000257766	1
ENSG00000257681	2
NT5DC3	5
ENSG00000257754	1
ENSG00000257327	1
HSP90B1	35
C12orf73	12
TDG	10
ENSG00000288744	1
GLT8D2	7
HCFC2	6
NFYB	5
LINC02385	1
ENSG00000286258	1
TXNRD1	20
ENSG00000257732	1
EID3	1
CHST11	6
ENSG00000289557	1
SLC41A2	10
ENSG00000286410	1
NOPCHAP1	6
ALDH1L2	7
WASHC4	14
APPL2	16
C12orf75	8
ENSG00000286903	1
KCCAT198	1
ENSG00000286520	1
CASC18	4
ENSG00000289387	2
ENSG00000257890	1
NUAK1	4
ENSG00000257438	1
CKAP4	3
ENSG00000258355	1
ENSG00000277715	1
TCP11L2	10
POLR3B	4
ENSG00000257545	3
RFX4	12
ENSG00000257711	3
ENSG00000257918	1
RIC8B	12
ENSG00000287957	1
TMEM263-DT	1
TMEM263	9
MTERF2	7
CRY1	5
ENSG00000257548	1
ENSG00000286678	1
BTBD11	7
ENSG00000257579	1
ENSG00000289344	1
PWP1	5
PRDM4	6
ENSG00000258136	2
ASCL4	1
ENSG00000257398	7
WSCD2	13
CMKLR1	6
LINC01498	3
FICD	5
SART3	17
ENSG00000287202	1
ISCU	13
TMEM119	4
SELPLG	3
ENSG00000257221	3
CORO1C	19
SSH1	9
ENSG00000274598	1
DAO	8
SVOP	5
USP30	10
USP30-AS1	1
ALKBH2	8
UNG	5
ENSG00000256139	1
ACACB	15
FOXN4	4
MYO1H	5
LINC01486	1
ENSG00000255655	1
KCTD10	16
UBE3B	13
MMAB	10
MVK	17
FAM222A	3
FAM222A-AS1	3
TRPV4	11
GLTP	5
ENSG00000249094	1
TCHP	10
GIT2	19
ENSG00000277299	1
ANKRD13A	10
C12orf76	12
ENSG00000277595	1
IFT81	9
ENSG00000289311	1
ATP2A2	12
ANAPC7	12
ENSG00000258210	1
ARPC3	9
GPN3	10
FAM216A	6
VPS29	12
RAD9B	9
PPTC7	2
TCTN1	47
HVCN1	9
PPP1CC	11
ENSG00000257268	1
CCDC63	4
MYL2	5
LINC01405	13
ENSG00000258240	5
CUX2	3
PHETA1	6
LINC02356	2
SH2B3	3
ATXN2	43
ATXN2-AS	1
BRAP	3
ACAD10	24
ENSG00000257767	1
ALDH2	5
MAPKAPK5-AS1	13
MAPKAPK5	10
TMEM116	18
ERP29	5
ENSG00000274227	1
NAA25	8
ENSG00000258323	1
TRAFD1	9
HECTD4	16
ENSG00000257494	1
RPL6	13
PTPN11	16
RPH3A	27
OAS1	33
ENSG00000257452	1
OAS3	37
OAS2	15
DTX1	5
RASAL1	10
CFAP73	3
DDX54	10
RITA1	4
ENSG00000257286	1
IQCD	3
TPCN1	23
ENSG00000277566	1
SLC8B1	17
PLBD2	4
ENSG00000288863	1
SDS	6
SDSL	6
LHX5	2
LHX5-AS1	13
LINC01234	17
RBM19	7
ENSG00000287229	1
ENSG00000257359	1
ENSG00000257603	1
ENSG00000257997	2
LINC02459	1
TBX5	5
TBX5-AS1	10
ENSG00000289101	4
ENSG00000258254	1
TBX3	4
TBX3-AS1	7
ENSG00000287982	1
ENSG00000257517	1
ENSG00000283459	1
ENSG00000257958	1
ENSG00000257519	1
ENSG00000271579	1
ENSG00000276308	1
ENSG00000276972	1
ENSG00000257726	1
ENSG00000258108	3
ENSG00000257407	2
ENSG00000257781	1
LINC02463	1
ENSG00000286991	1
MED13L	32
ENSG00000258034	1
ENSG00000258337	1
ENSG00000286354	1
ENSG00000258346	1
LINC02457	2
LINC00173	5
MAP1LC3B2	4
ENSG00000275898	1
ENSG00000258249	1
ENSG00000257883	1
ENSG00000257654	1
SPRING1	4
RNFT2	8
ENSG00000275467	1
HRK	4
FBXW8	4
ENSG00000274554	1
ENSG00000257279	1
ENSG00000277840	1
TESC	8
TESC-AS1	1
FBXO21	7
NOS1	5
ENSG00000255686	1
KSR2	4
ENSG00000256071	1
RFC5	9
ENSG00000277873	1
WSB2	12
ENSG00000276292	1
VSIG10	13
ENSG00000274859	1
PEBP1	2
TAOK3	19
ENSG00000270482	1
SUDS3	4
ENSG00000275759	1
ENSG00000275409	1
LINC02460	1
LINC02423	3
LINC02440	2
LINC02439	2
ENSG00000256149	1
SRRM4	7
ENSG00000286233	1
ENSG00000257095	1
HSPB8	14
ENSG00000256884	1
ENSG00000256609	1
ENSG00000256311	1
LINC00934	2
CCDC60	5
ENSG00000248636	4
TMEM233	2
PRKAB1	10
CIT	40
ENSG00000255692	1
BICDL1	11
RAB35	6
ENSG00000277283	1
GCN1	9
RPLP0	27
PXN-AS1	12
PXN	22
ENSG00000286067	1
ENSG00000275936	1
SIRT4	3
PLA2G1B	3
MSI1	3
ENSG00000256695	2
COX6A1	3
ENSG00000111780	1
TRIAP1	2
GATC	3
SRSF9	6
DYNLL1	11
NRAV	3
ENSG00000278344	1
COQ5	8
RNF10	25
ENSG00000288623	1
ENSG00000289401	1
POP5	9
CABP1-DT	3
CABP1	5
MLEC	5
ENSG00000256364	2
ENSG00000277423	1
ENSG00000276188	1
UNC119B	3
ENSG00000256569	1
ACADS	3
ENSG00000255946	3
SPPL3	9
ENSG00000286493	1
HNF1A-AS1	7
HNF1A	13
C12orf43	9
OASL	11
P2RX7	13
ENSG00000286248	1
ENSG00000274029	1
P2RX4	13
CAMKK2	17
ANAPC5	22
ENSG00000258435	1
RNF34	11
KDM2B	18
KDM2B-DT	1
ORAI1	3
MORN3	3
ENSG00000286586	1
TMEM120B	7
RHOF	7
LINC01089	12
ENSG00000272849	1
ENSG00000274292	1
SETD1B	3
HPD	4
ENSG00000256811	1
ENSG00000278084	1
ENSG00000287493	1
PSMD9	11
ENSG00000256950	2
CFAP251	9
ENSG00000255856	2
BCL7A	3
ENSG00000256546	7
MLXIP	11
LRRC43	6
IL31	1
B3GNT4	6
ENSG00000284934	3
DIABLO	17
ENSG00000256861	1
VPS33A	9
CLIP1	20
CLIP1-AS1	2
ZCCHC8	11
ENSG00000275265	1
RSRC2	20
KNTC1	15
ENSG00000274191	1
ENSG00000256249	2
HCAR2	1
HCAR3	1
HCAR1	1
DENR	4
CCDC62	6
HIP1R	10
VPS37B	4
ENSG00000256152	1
ABCB9	20
OGFOD2	25
ENSG00000256028	1
ARL6IP4	20
PITPNM2	8
PITPNM2-AS1	2
MPHOSPH9	24
MTRFR	10
CDK2AP1	12
ENSG00000269980	1
SBNO1	3
SBNO1-AS1	8
KMT5A	8
RILPL2	1
SNRNP35	6
RILPL1	5
ENSG00000274427	1
ENSG00000278112	1
TMED2-DT	1
TMED2	5
DDX55	13
EIF2B1	6
GTF2H3	14
TCTN2	8
ENSG00000255839	1
ATP6V0A2	13
ENSG00000286092	1
DNAH10	11
CCDC92	9
DNAH10OS	1
ENSG00000270130	1
ENSG00000270048	1
ENSG00000269997	1
ENSG00000269938	1
ENSG00000270061	1
ENSG00000270095	1
ZNF664	14
ENSG00000274874	1
RFLNA	5
ENSG00000275389	1
ENSG00000256596	1
NCOR2	24
ENSG00000214650	2
SCARB1	22
ENSG00000287242	1
UBC	13
DHX37	6
BRI3BP	3
THRIL	1
AACS	12
ENSG00000256814	1
ENSG00000287240	1
TMEM132B	6
ENSG00000286209	1
LINC00939	5
LINC02826	11
LINC02359	15
ENSG00000286386	1
ENSG00000255595	9
LINC02825	1
LINC02347	27
ENSG00000256732	5
ENSG00000255944	1
LINC02824	6
LINC00943	53
LINC00944	23
LINC02372	5
ENSG00000256286	5
LINC02405	14
ENSG00000286016	1
ENSG00000256001	5
ENSG00000286791	1
ENSG00000278266	1
ENSG00000287339	1
LINC02376	2
LINC02375	3
ENSG00000287365	1
ENSG00000287112	1
ENSG00000286922	1
ENSG00000287622	1
ENSG00000255945	1
LINC02411	14
ENSG00000288523	1
ENSG00000286662	5
LINC02393	3
LINC00507	26
LINC00508	2
LINC02441	1
ENSG00000287311	1
LINC02369	11
LINC02368	6
ENSG00000276487	4
TMEM132C	1
ENSG00000257025	1
SLC15A4	8
ENSG00000274695	1
GLT1D1	6
TMEM132D	2
TMEM132D-AS1	7
TMEM132D-AS2	1
ENSG00000256085	1
ENSG00000286246	1
ENSG00000256137	1
ENSG00000286394	1
ENSG00000251536	1
ENSG00000261650	1
LINC02418	3
ENSG00000256298	1
LINC02419	1
ENSG00000276122	1
FZD10-AS1	4
FZD10	2
ENSG00000259862	1
PIWIL1	8
RIMBP2	15
ENSG00000256064	1
ENSG00000256343	5
STX2	4
ENSG00000256250	1
ENSG00000256299	1
RAN	12
ADGRD1	16
ENSG00000256204	1
ADGRD1-AS1	2
ENSG00000256810	1
LINC01257	6
LINC02415	1
ENSG00000286462	1
LINC02370	1
ENSG00000287792	1
ENSG00000256484	1
ENSG00000275232	1
ENSG00000287136	1
ENSG00000256209	6
ENSG00000256258	1
LINC02414	1
ENSG00000287639	1
ENSG00000249926	1
SFSWAP	11
ENSG00000255933	1
MMP17	9
ENSG00000256955	1
ULK1	7
ENSG00000255992	1
PUS1	11
ENSG00000273568	1
EP400	8
ENSG00000257000	1
ENSG00000274670	1
DDX51	6
NOC4L	4
ENSG00000276693	1
LINC02361	2
ENSG00000256312	1
GALNT9	10
ENSG00000256943	2
ENSG00000256542	1
ENSG00000277011	1
ENSG00000255916	1
ENSG00000286008	1
ENSG00000274373	1
ENSG00000256783	1
ENSG00000256875	1
FBRSL1	9
ENSG00000277186	1
LRCOL1	6
P2RX2	8
POLE	23
PXMP2	5
ENSG00000256632	1
PGAM5	4
ANKLE2	12
GOLGA3	41
CHFR	24
CHFR-DT	1
ENSG00000250790	1
ZNF605	6
ENSG00000289516	1
ZNF26	7
ZNF84-DT	2
ZNF84	16
ZNF140	10
ZNF891	2
ENSG00000271963	1
ZNF10	10
ENSG00000256825	1
ZNF268	19
ANHX	3
FAM230C	3
LINC00349	2
LINC00388	1
LINC00387	1
LINC00408	11
ENSG00000231358	1
LINC00442	4
ENSG00000226619	1
ENSG00000287861	1
TUBA3C	2
LINC00421	1
ENSG00000229791	1
TPTE2	9
LINC00350	4
MPHOSPH8	5
PSPC1-AS2	1
PSPC1	8
ZMYM5	7
ENSG00000223576	1
ENSG00000275964	1
ENSG00000289235	1
ZMYM2	11
LINC01072	1
GJA3	1
LINC00556	1
GJB2	2
GJB6	14
CRYL1	12
ENSG00000277020	2
IFT88	7
ENSG00000278291	1
IL17D	4
EEF1AKMT1	3
ENSG00000275485	1
XPO4	3
LATS2	2
LATS2-AS1	1
SAP18	8
SKA3	7
MRPL57	1
LINC01046	2
LINC00539	15
ZDHHC20	10
ZDHHC20-IT1	1
MICU2	8
FGF9	3
LINC00424	6
LINC00540	9
ENSG00000287357	1
LINC00621	11
ENSG00000262198	2
ENSG00000289217	1
ENSG00000283075	1
LINC00362	1
SGCG	1
SACS	23
SACS-AS1	1
LINC00327	8
LINC00352	1
ENSG00000289688	1
TNFRSF19	5
ENSG00000289332	1
MIPEP	5
PCOTH	3
C1QTNF9B	3
ENSG00000287530	1
ENSG00000273167	1
SPATA13	12
SPATA13	1
SPATA13-AS1	1
C1QTNF9	2
C1QTNF9-AS1	1
LINC00566	1
PARP4	3
ENSG00000288103	1
ENSG00000287376	1
ENSG00000243008	1
ATP12A	2
ENSG00000285806	1
ENSG00000287887	1
RNF17	5
CENPJ	6
PABPC3	1
ENSG00000289006	1
AMER2	2
LINC01053	2
LINC00463	4
LINC01076	1
MTMR6	2
ENSG00000260509	1
NUP58	25
ATP8A2	19
ENSG00000289125	1
SHISA2	1
LINC00415	1
RNF6	7
ENSG00000277368	1
CDK8	6
ENSG00000285929	1
WASF3	4
WASF3-AS1	9
ENSG00000285935	1
GPR12	2
ENSG00000283579	1
USP12	3
USP12-AS1	1
USP12-DT	1
LINC02340	2
LINC00412	2
RPL21	10
RASL11A	3
LINC01079	1
GTF3A	8
MTIF3	12
LNX2	2
POLR1D	25
ENSG00000273552	1
GSX1	1
PLUT	1
PDX1	1
LINC00543	1
CDX2	2
URAD	1
FLT3	3
PAN3-AS1	1
PAN3	4
FLT1	9
ENSG00000289569	1
POMP	2
SLC46A3	3
MTUS2	6
MTUS2-AS2	3
MTUS2-AS1	3
SLC7A1	3
UBL3	1
LINC00297	1
LINC00572	1
LINC00544	6
ENSG00000266505	1
LINC00365	3
LINC00384	2
LINC00385	1
KATNAL1	5
LINC00427	1
LINC00426	13
ENSG00000285773	1
ENSG00000289302	1
LINC01058	1
UBE2L5	3
HMGB1	8
ENSG00000285840	1
USPL1	3
ALOX5AP	3
LINC00398	1
LINC00545	4
TEX26-AS1	18
MEDAG	2
TEX26	4
ENSG00000238185	1
LINC01066	1
ENSG00000286286	6
HSPH1	9
B3GLCT	2
ENSG00000278305	1
RXFP2	2
ENSG00000289381	1
ENSG00000287904	1
FRY	14
ENSG00000289617	1
FRY-AS1	1
ZAR1L	2
BRCA2	10
N4BP2L1	12
ENSG00000270008	1
N4BP2L2	45
N4BP2L2-IT2	1
PDS5B	9
ENSG00000277151	1
LINC00423	1
KL	2
STARD13	9
STARD13-IT1	1
STARD13-AS	49
ENSG00000287274	1
LINC02344	1
ENSG00000285621	1
ENSG00000277386	1
ENSG00000230490	10
ENSG00000234535	1
ENSG00000232986	1
ENSG00000288767	1
ENSG00000286779	1
RFC3	3
ENSG00000276672	1
LINC02343	2
LINC00457	4
ENSG00000271901	2
ENSG00000261728	1
NBEA	58
MAB21L1	1
ENSG00000287650	1
LINC00445	5
DCLK1	8
SOHLH2	2
CCDC169-SOHLH2	1
CCDC169	13
SPART	12
SPART-AS1	4
CCNA1	4
SERTM1	1
RFXAP	2
SMAD9	4
SMAD9-IT1	1
ALG5	28
EXOSC8	37
SUPT20H	23
CSNK1A1L	1
LINC01048	1
LINC00547	1
POSTN	10
TRPC4	10
ENSG00000287477	1
LINC02334	6
LINC00571	3
UFM1	5
LINC00437	1
LINC00366	4
FREM2	2
FREM2-AS1	1
STOML3	2
PROSER1	11
NHLRC3	5
ENSG00000273507	8
LHFPL6	3
COG6	12
LINC00598	25
LINC00332	2
ENSG00000288542	1
FOXO1	4
MRPS31	4
SLC25A15	4
ENSG00000287837	1
ELF1	5
WBP4	1
KBTBD6	1
ENSG00000278390	6
KBTBD7	1
MTRF1	10
ENSG00000277662	1
NAA16	11
RGCC	2
ENSG00000288600	1
ENSG00000288598	4
VWA8	4
VWA8-AS1	2
DGKH	10
ENSG00000231530	1
AKAP11	1
LINC02341	2
TNFSF11	5
FAM216B	2
LINC01050	1
LINC00428	1
EPSTI1	10
DNAJC15	2
LINC00400	1
ENOX1	3
ENOX1-AS2	1
ENOX1-AS1	1
ENSG00000287842	1
ENSG00000287029	1
ENSG00000270522	1
CCDC122	5
ENSG00000274001	1
LACC1	3
ENSG00000281883	1
NRAD1	12
LINC00390	16
SMIM2-AS1	7
SMIM2	2
SMIM2-IT1	1
ENSG00000276854	1
ENSG00000230731	2
ENSG00000277831	1
SERP2	4
TUSC8	3
TSC22D1	13
TSC22D1-AS1	3
LINC00407	1
ENSG00000276527	1
LINC00330	1
NUFIP1	1
ENSG00000223732	1
GPALPP1	7
GTF2F2	3
KCTD4	1
TPT1	14
ENSG00000273149	1
TPT1-AS1	50
ENSG00000228886	1
SLC25A30	8
SLC25A30-AS1	1
COG3	7
ERICH6B	4
LINC01055	1
CBY2	4
SIAH3	1
ZC3H13	6
CPB2-AS1	20
CPB2	4
LCP1	8
LRRC63	12
ENSG00000287863	1
LINC00563	1
RUBCNL	22
LINC01198	54
ENSG00000277228	1
LRCH1	6
ENSG00000278462	1
ESD	5
HTR2A	3
HTR2A-AS1	3
SUCLA2	20
ENSG00000228573	1
LINC00562	1
ENSG00000287456	1
SUCLA2-AS1	1
NUDT15	1
ENSG00000276968	1
MED4	4
MED4-AS1	1
ITM2B	11
RB1-DT	3
RB1	9
ENSG00000277684	1
LPAR6	9
RCBTB2	7
ENSG00000287599	1
ENSG00000274929	1
LINC01077	1
LINC00462	3
CYSLTR2	6
ENSG00000275202	1
FNDC3A	6
MLNR	1
ENSG00000288743	1
CDADC1	6
CAB39L	12
SETDB2	4
PHF11	18
RCBTB1	4
ARL11	2
EBPL	7
KPNA3	2
ENSG00000276436	1
SPRYD7	4
DLEU2	23
TRIM13	8
KCNRG	2
DLEU1	43
ENSG00000274270	1
ENSG00000286191	1
DLEU7	6
RNASEH2B-AS1	13
RNASEH2B	46
C13orf42	4
ENSG00000274652	1
FAM124A	4
SERPINE3	5
INTS6	20
INTS6-AS1	33
WDFY2	3
ENSG00000285444	1
DHRS12	11
ENSG00000231856	4
TMEM272	3
CCDC70	1
ATP7B	26
ALG11	18
UTP14C	1
NEK5	8
ENSG00000273523	1
NEK3	11
ENSG00000217576	1
LINC02333	3
THSD1	3
VPS36	9
ENSG00000278238	1
CKAP2	7
LINC00345	2
ENSG00000273784	4
HNRNPA1L2	1
SUGT1-DT	1
SUGT1	4
CNMD	3
PCDH8	3
OLFM4	1
LINC01065	8
ENSG00000279325	1
ENSG00000287722	3
ENSG00000287247	1
ENSG00000273919	1
ENSG00000288768	1
LINC00558	4
LINC00458	7
ENSG00000287460	2
ENSG00000286537	1
ENSG00000277047	43
LINC02335	1
ENSG00000274090	1
ENSG00000286709	1
ENSG00000289475	1
PRR20A	1
PRR20C	2
PRR20B	1
PRR20D	1
PRR20E	1
ENSG00000288765	1
PCDH17	4
ENSG00000278722	1
LINC02338	1
LINC00374	1
ENSG00000288015	1
DIAPH3	10
DIAPH3-AS1	4
DIAPH3-AS2	1
LINC00434	1
TDRD3	9
LINC00378	10
LINC01442	4
PCDH20	1
ENSG00000197991	1
LINC02339	1
LINC00358	2
LINC01075	1
LINC01074	1
LINC00459	1
ENSG00000286469	1
LINC00448	7
ENSG00000273550	2
LINC00376	1
ENSG00000287996	4
LINC00395	2
ENSG00000285764	1
ENSG00000237378	2
ENSG00000287128	1
ENSG00000285566	1
LINC00355	4
LINC01052	3
ENSG00000286395	1
PCDH9	6
PCDH9-AS1	1
PCDH9-AS2	2
PCDH9-AS3	1
PCDH9-AS4	1
ENSG00000285588	1
LINC00364	2
ENSG00000287876	1
ENSG00000286820	1
LINC00550	2
LINC02342	1
LINC00383	4
KLHL1	2
ATXN8OS	6
LINC00348	19
DACH1	4
MZT1	1
BORA	9
DIS3	5
PIBF1	8
KLF5	5
LINC00393	10
LINC00392	3
KLF12	2
ENSG00000279463	1
LINC00402	1
ENSG00000286330	11
ENSG00000289644	1
ENSG00000177596	1
LINC00381	2
ENSG00000281167	1
LINC00347	8
LINC01078	1
TBC1D4	8
ENSG00000225203	1
COMMD6	13
UCHL3	6
ENSG00000261553	2
LMO7-AS1	3
LMO7	27
ENSG00000228444	1
LMO7DN	1
LMO7DN-IT1	1
LINC00561	1
LINC01034	1
ENSG00000285572	2
ENSG00000287018	1
ENSG00000284809	1
KCTD12	1
ENSG00000278727	1
ACOD1	2
CLN5	19
ENSG00000283208	5
FBXL3	6
MYCBP2-AS1	10
ENSG00000274898	1
MYCBP2	29
MYCBP2-AS2	1
ENSG00000288716	1
ENSG00000285714	1
SCEL	5
ENSG00000287270	1
SCEL-AS1	2
SLAIN1	17
EDNRB-AS1	3
EDNRB	8
OBI1-AS1	14
ENSG00000233379	2
LINC01069	6
LINC00446	6
ENSG00000235625	1
ENSG00000271776	1
POU4F1	1
OBI1	1
LINC00331	10
RBM26	7
RBM26-AS1	8
NDFIP2-AS1	1
NDFIP2	7
LINC01068	3
ENSG00000285902	1
LINC01038	1
LINC00382	8
ENSG00000284196	8
LINC01080	1
ENSG00000285684	1
SPRY2	2
ENSG00000286746	7
LINC00377	2
LINC00564	1
ENSG00000229309	1
ENSG00000286385	1
ENSG00000286446	1
SLITRK1	2
ENSG00000285680	3
ENSG00000286284	1
ENSG00000285742	1
ENSG00000288016	3
LINC00333	1
ENSG00000288038	1
ENSG00000287438	1
LINC00375	1
ENSG00000286906	1
LINC00351	2
ENSG00000285834	1
SLITRK6	3
ENSG00000232252	1
ENSG00000287880	1
LINC00430	2
ENSG00000285699	1
ENSG00000232636	1
MIR4500HG	20
ENSG00000272515	1
SLITRK5	2
LINC00397	2
ENSG00000272046	1
LINC00373	1
ENSG00000285811	1
LINC00433	4
ENSG00000286422	1
LINC00560	1
ENSG00000288552	1
LINC00440	2
LINC01047	2
LINC02336	3
LINC01040	1
LINC00353	1
LINC00559	6
LINC01049	1
LINC00410	1
LINC00380	1
LINC00379	2
MIR17HG	5
GPC5	4
ENSG00000282997	1
GPC5-AS2	2
GPC5-IT1	1
ENSG00000287159	1
GPC5-AS1	2
LINC00363	2
ENSG00000288001	1
ENSG00000278177	1
GPC6	2
ENSG00000286843	1
GPC6-AS2	1
GPC6-AS1	1
ENSG00000289204	1
DCT	5
TGDS	3
GPR180	1
LINC00391	2
SOX21-AS1	7
SOX21	1
LINC00557	1
ENSG00000287635	1
ABCC4	16
CLDN10	3
CLDN10-AS1	1
DZIP1	8
DNAJC3-DT	18
DNAJC3	2
ENSG00000276809	1
UGGT2	12
HS6ST3	2
ENSG00000272329	2
OXGR1	4
LINC00456	2
MBNL2	9
ENSG00000286334	1
ENSG00000286416	2
RAP2A	2
ENSG00000276573	1
ENSG00000276704	1
ENSG00000226134	1
ENSG00000286544	1
ENSG00000270725	1
IPO5	30
FARP1	42
RNF113B	1
ENSG00000269189	1
ENSG00000269599	1
FARP1-AS1	1
STK24	8
STK24-AS1	1
SLC15A1	2
DOCK9	18
DOCK9-AS1	1
DOCK9-DT	1
UBAC2-AS1	11
UBAC2	11
GPR18	5
GPR183	1
ENSG00000285448	1
TM9SF2	6
LINC01232	6
ENSG00000280710	1
LINC00449	1
LINC01039	1
ENSG00000287746	1
CLYBL	9
CLYBL-AS2	1
CLYBL-AS1	2
ENSG00000288581	1
ENSG00000286757	13
ZIC5	1
ENSG00000288060	1
ZIC2	5
LINC00554	1
PCCA-DT	2
PCCA	16
ENSG00000287330	1
PCCA-AS1	3
GGACT	7
ENSG00000224356	3
ENSG00000280169	1
TMTC4	11
ENSG00000289594	1
NALCN-AS1	1
LINC00411	3
NALCN	18
ITGBL1	6
FGF14	4
ENSG00000276012	1
FGF14-IT1	2
FGF14-AS1	2
FGF14-AS2	1
LINC00555	1
ENSG00000276957	1
TPP2	17
METTL21C	1
CCDC168	1
ENSG00000286312	1
TEX30	7
POGLUT2	4
BIVM-ERCC5	4
BIVM	16
ERCC5	18
ENSG00000272542	1
ENSG00000278445	1
SLC10A2	1
ENSG00000285789	1
LINC01309	2
ENSG00000287734	1
ENSG00000286929	1
DAOA-AS1	1
DAOA	11
ENSG00000289454	1
ENSG00000280455	1
LINC00343	131
ENSG00000287923	2
ENSG00000286780	1
LINC00460	7
EFNB2	2
ENSG00000284966	4
ENSG00000274204	1
ARGLU1	4
LINC00551	7
LINC00443	4
ENSG00000287546	1
ENSG00000278698	1
ENSG00000277863	1
ENSG00000285643	1
NALF1	1
ENSG00000276740	1
NALF1-IT1	1
ENSG00000286343	1
ENSG00000274718	1
LIG4	19
ABHD13	1
TNFSF13B	6
ENSG00000277246	1
ENSG00000283384	3
MYO16	6
MYO16-AS2	1
MYO16-AS1	1
ENSG00000275216	2
LINC00370	2
LINC01067	1
LINC00399	1
ENSG00000285534	1
LINC00676	1
IRS2	1
ENSG00000275741	1
ENSG00000275248	1
ENSG00000274331	1
ENSG00000275830	15
ENSG00000276269	1
LINC00396	1
ENSG00000287575	1
COL4A1	18
COL4A2	18
COL4A2-AS2	1
COL4A2-AS1	1
ENSG00000289010	1
RAB20	1
ENSG00000275880	1
NAXD	8
CARS2	33
ING1	5
LINC00567	1
PRECSIT	6
ANKRD10	11
ANKRD10-IT1	1
ENSG00000277767	1
LINC00368	1
ENSG00000286824	1
ARHGEF7-AS2	1
ARHGEF7	20
ARHGEF7-IT1	1
ARHGEF7-AS1	1
ENSG00000285856	1
TEX29	2
ENSG00000204398	2
LINC02337	1
LINC00354	11
SOX1-OT	8
SOX1	1
ENSG00000260385	1
LINC00404	1
LINC01070	2
LINC01043	1
LINC01044	1
SPACA7	4
TUBGCP3	8
ENSG00000277159	1
ATP11AUN	1
ENSG00000274922	18
ATP11A	17
ATP11A-AS1	1
ENSG00000277545	1
MCF2L	32
ENSG00000267868	1
MCF2L-AS1	1
ENSG00000289354	1
ENSG00000269356	1
ENSG00000269376	1
F7	6
F10	7
F10-AS1	1
ENSG00000283828	1
PROZ	3
ENSG00000269125	1
PCID2	16
CUL4A	12
LAMP1	3
GRTP1	5
ENSG00000276434	1
GRTP1-AS1	3
ADPRHL1	5
DCUN1D2	11
DCUN1D2-AS	2
TMCO3	11
ENSG00000276916	1
ENSG00000276248	1
TFDP1	8
ATP4B	1
GRK1	3
TMEM255B	6
GAS6-AS1	2
GAS6	5
GAS6-DT	3
ENSG00000237699	2
LINC00454	9
ENSG00000274766	4
LINC00452	3
LINC00565	1
C13orf46	2
RASA3	2
RASA3-IT1	1
CFAP97D2	6
ENSG00000283347	1
CDC16	12
ENSG00000285672	1
UPF3A	12
CHAMP1	8
LINC01054	1
ENSG00000257959	1
OR11H12	1
LINC02297	1
ENSG00000258364	1
ENSG00000257891	2
ENSG00000258265	1
POTEM	3
ENSG00000275563	1
ENSG00000258314	2
ENSG00000277128	3
ENSG00000257310	1
LINC01297	2
POTEG	3
ENSG00000276888	1
ENSG00000273639	2
ENSG00000273558	1
ENSG00000259069	1
ENSG00000257395	1
OR11H2	2
OR4N2	4
OR4Q3	1
OR4M1	4
OR4K2	4
OR4K5	1
OR4K1	3
OR4K15	1
OR4K14	1
OR4K13	2
OR4L1	1
OR4K17	2
OR4N5	1
OR11G2	2
OR11H6	1
OR11H4	2
TTC5	7
ENSG00000258768	1
ENSG00000258459	1
CCNB1IP1	16
ENSG00000287735	1
ENSG00000259001	1
PARP2	11
ENSG00000254846	1
TEP1	11
KLHL33	3
OSGEP	12
ENSG00000258515	1
APEX1	20
PIP4P1	7
PNP	8
ENSG00000258908	1
RNASE10	2
RNASE9	11
ENSG00000259060	2
RNASE11	10
ENSG00000258573	6
RNASE12	2
OR6S1	1
ANG	3
RNASE4	3
ENSG00000259171	1
EGILA	1
EDDM3A	1
EDDM3B	1
RNASE6	1
ENSG00000258810	1
RNASE1	5
ENSG00000259130	3
ENSG00000258642	1
RNASE3	1
ENSG00000258918	1
ENSG00000258772	1
RNASE2CP	4
RNASE2	1
METTL17	25
ENSG00000258471	2
SLC39A2	3
NDRG2	77
TPPP2	12
ENSG00000258604	2
ENSG00000255472	1
RNASE13	1
RNASE7	2
RNASE8	1
ARHGEF40	8
ZNF219	13
TMEM253	7
ENSG00000178107	1
OR5AU1	4
LINC00641	2
HNRNPC	32
RPGRIP1	13
SUPT16H	8
ENSG00000260830	1
CHD8	24
RAB2B	6
TOX4	14
METTL3	14
SALL2	7
ENSG00000257096	1
OR10G3	3
OR10G2	1
OR4E2	1
OR4E1	2
ENSG00000248358	1
ENSG00000251002	19
ENSG00000289495	1
ENSG00000259042	1
LINC02332	1
ENSG00000259003	4
DAD1	5
ENSG00000275552	1
ABHD4	10
OR6J1	1
OXA1L-DT	7
OXA1L	12
SLC7A7	22
MRPL52	17
MMP14	8
LRP10	5
REM2	2
RBM23	33
PRMT5-AS1	7
PRMT5	28
PRMT5-DT	3
HAUS4	21
ENSG00000259132	1
AJUBA	8
AJUBA-DT	3
C14orf93	21
PSMB5	6
PSMB11	1
CDH24	5
ENSG00000288795	1
ACIN1	23
C14orf119	2
LMLN2	4
CEBPE	3
ENSG00000288931	1
SLC7A8	13
RNF212B	10
HOMEZ	5
PPP1R3E	9
BCL2L2	10
BCL2L2-PABPN1	3
PABPN1	8
